40-1-1;1-5-1
40-1-1;13-17-11
40-1-1;40-9-27
40-1-1;42-1-32
40-1-1;1-22-18
40-1-2;1-21-3
40-1-2;13-1-28
40-1-2;42-3-34
40-1-3;1-38-29
40-1-3;13-2-4
40-1-5;6-2-1
40-1-6;8-4-17
40-1-6;13-2-15
40-1-6;10-5-4
40-1-7;11-11-43
40-1-8;11-15-24
40-1-10;12-20-21
40-1-11;12-23-34
40-1-11;13-3-15
40-1-11;13-3-16
40-1-11;24-28-4
40-1-11;12-24-15
40-1-11;14-36-10
40-1-11;24-27-20
40-1-11;24-29-2
40-1-12;13-3-17
40-1-12;42-3-27
40-1-16;40-13-55
40-1-16;41-6-3
40-1-16;40-27-17
40-1-18;42-1-27
40-1-18;42-1-35
40-1-20;42-1-35
40-1-21;40-1-25
40-1-21;42-1-31
40-1-21;42-2-21
40-1-21;42-2-30
40-1-21;58-7-25
40-1-21;44-5-31
40-1-21;43-1-29
40-1-21;44-4-12
40-1-21;49-1-7
40-1-21;60-2-24
40-1-22;23-55-11
40-1-22;59-5-10
40-1-22;61-1-21
40-1-23;23-7-14
40-1-23;23-8-8
40-1-23;23-8-10
40-1-25;42-1-34
40-1-25;42-2-7
40-1-25;42-1-31
40-1-25;42-2-21
40-2-1;33-5-2
40-2-1;42-2-4
40-2-1;42-1-5
40-2-1;27-1-20
40-2-2;1-49-10
40-2-2;40-27-37
40-2-2;23-47-13
40-2-2;40-2-9
40-2-5;43-7-42
40-2-6;33-5-2
40-2-6;23-44-28
40-2-6;10-5-2
40-2-9;40-2-2
40-2-12;40-2-22
40-2-13;40-1-20
40-2-13;40-2-19
40-2-15;40-5-17
40-2-15;28-11-1
40-2-16;40-2-7
40-2-18;24-31-15
40-2-18;24-31-16
40-2-18;1-35-19
40-2-19;40-1-20
40-2-22;40-2-12
40-2-22;41-1-9
40-2-22;42-2-39
40-2-23;42-2-51
40-2-23;43-1-45
40-2-23;23-11-1
40-2-23;23-53-2
40-2-23;24-23-5
40-2-23;38-3-8
40-3-1;41-1-4
40-3-1;43-1-6
40-3-1;40-11-7
40-3-3;41-1-2
40-3-3;43-1-23
40-3-3;23-40-3
40-3-4;12-1-8
40-3-4;41-1-6
40-3-4;3-11-22
40-3-4;9-14-27
40-3-4;20-24-13
40-3-6;41-1-5
40-3-6;41-1-9
40-3-7;41-12-18
40-3-7;42-7-30
40-3-8;44-26-20
40-3-9;43-8-33
40-3-9;43-8-39
40-3-10;42-3-9
40-3-10;40-7-19
40-3-10;42-13-6
40-3-10;43-15-6
40-3-13;41-1-9
40-3-13;42-3-21
40-3-15;27-9-24
40-3-15;40-5-17
40-3-15;58-10-9
40-3-16;26-1-1
40-3-16;41-1-10
40-3-16;42-3-21
40-3-16;44-7-56
40-3-16;43-1-32
40-3-16;23-11-2
40-3-16;42-3-22
40-3-16;42-4-18
40-3-16;44-10-38
40-3-17;43-12-28
40-3-17;1-22-2
40-3-17;19-2-7
40-3-17;42-9-35
40-3-17;40-17-5
40-3-17;42-3-22
40-3-17;23-42-1
40-3-17;40-12-18
40-3-17;61-1-17
40-4-1;3-16-21
40-4-1;41-1-12
40-4-1;42-4-1
40-4-1;58-4-15
40-4-2;2-34-28
40-4-2;5-9-9
40-4-2;11-19-8
40-4-2;41-1-13
40-4-2;42-4-2
40-4-3;52-3-5
40-4-3;40-27-40
40-4-3;42-4-3
40-4-4;5-8-3
40-4-4;42-4-4
40-4-4;43-4-34
40-4-5;16-11-1
40-4-5;23-52-1
40-4-5;40-27-53
40-4-6;42-4-9
40-4-6;19-91-11
40-4-6;19-91-12
40-4-6;42-4-10
40-4-6;42-4-11
40-4-7;5-6-16
40-4-7;42-4-12
40-4-7;46-10-9
40-4-8;40-16-26
40-4-8;42-4-5
40-4-8;62-2-16
40-4-8;66-11-15
40-4-9;42-4-6
40-4-9;42-4-7
40-4-9;43-12-31
40-4-9;47-4-4
40-4-9;5-11-16
40-4-10;5-5-9
40-4-10;66-22-9
40-4-10;5-6-13
40-4-10;5-10-20
40-4-10;6-24-14
40-4-10;42-4-8
40-4-11;42-4-13
40-4-11;59-4-7
40-4-11;42-22-43
40-4-11;58-1-14
40-4-12;40-14-3
40-4-12;41-1-14
40-4-12;41-6-17
40-4-12;42-3-20
40-4-12;42-4-14
40-4-13;42-4-31
40-4-13;43-2-12
40-4-13;6-19-32
40-4-15;23-9-1
40-4-16;23-8-22
40-4-16;23-9-2
40-4-16;42-1-79
40-4-16;43-1-9
40-4-16;23-9-2
40-4-17;41-1-15
40-4-18;41-1-16
40-4-18;43-1-42
40-4-20;41-10-28
40-4-20;42-18-28
40-4-21;41-1-19
40-4-21;43-21-2
40-4-21;40-10-2
40-4-21;40-27-56
40-4-21;41-3-17
40-4-21;41-10-35
40-4-23;40-9-35
40-4-23;41-6-6
40-4-23;41-1-14
40-4-23;41-1-39
40-4-23;42-4-16
40-4-23;44-13-14
40-4-24;44-15-41
40-4-24;41-6-55
40-4-24;40-17-15
40-4-24;41-1-32
40-4-24;44-5-16
40-4-25;41-3-7
40-4-25;42-6-17
40-5-3;42-6-20
40-5-3;46-2-14
40-5-3;59-2-5
40-5-4;23-12-1
40-5-4;23-61-3
40-5-4;40-11-28
40-5-5;54-6-11
40-5-5;56-3-2
40-5-5;19-37-11
40-5-6;23-55-1
40-5-6;42-6-21
40-5-6;43-6-35
40-5-6;66-7-16
40-5-7;40-6-14
40-5-7;40-18-33
40-5-7;59-2-13
40-5-8;19-24-4
40-5-8;19-73-1
40-5-8;20-22-11
40-5-8;56-1-15
40-5-8;62-3-2
40-5-9;45-12-18
40-5-9;58-12-14
40-5-9;59-3-18
40-5-9;48-4-6
40-5-10;41-10-30
40-5-10;60-3-14
40-5-12;35-3-18
40-5-12;42-6-23
40-5-12;44-5-41
40-5-12;45-5-3
40-5-15;41-4-21
40-5-15;42-11-33
40-5-17;45-3-31
40-5-17;42-4-21
40-5-19;59-2-10
40-5-19;42-13-28
40-5-19;40-28-20
40-5-19;40-11-11
40-5-23;5-16-16
40-5-23;40-23-19
40-5-23;3-19-17
40-5-23;41-11-25
40-5-23;42-17-3
40-5-24;40-18-15
40-5-24;60-3-11
40-5-24;54-2-8
40-5-24;62-4-20
40-5-25;42-12-58
40-5-25;42-18-3
40-5-26;40-18-34
40-5-26;42-12-59
40-5-29;40-18-8
40-5-29;42-11-34
40-5-29;40-18-9
40-5-29;41-9-47
40-5-30;51-3-5
40-5-31;40-19-3
40-5-31;41-10-2
40-5-31;5-24-1
40-5-31;40-19-8
40-5-31;41-10-4
40-5-35;23-66-1
40-5-35;25-2-1
40-5-35;19-48-2
40-5-40;42-6-29
40-5-40;46-6-7
40-5-41;41-15-21
40-5-42;3-25-36
40-5-42;5-23-19
40-6-2;44-9-36
40-6-2;44-10-2
40-6-2;46-13-3
40-6-2;42-18-12
40-6-4;20-19-17
40-6-4;40-10-42
40-6-6;12-4-33
40-6-6;23-26-20
40-6-6;42-6-12
40-6-7;11-18-26
40-6-10;27-2-44
40-6-10;40-6-33
40-6-10;66-11-15
40-6-10;40-26-42
40-6-10;66-4-11
40-6-10;19-37-10
40-6-10;42-23-43
40-6-10;44-24-15
40-6-10;54-2-4
40-6-11;19-37-25
40-6-11;20-30-8
40-6-11;40-6-34
40-6-11;54-6-8
40-6-12;40-18-21
40-6-12;41-11-25
40-6-12;42-11-4
40-6-13;40-26-41
40-6-13;46-10-13
40-6-13;66-3-10
40-6-13;19-82-4
40-6-13;19-97-10
40-6-13;43-17-15
40-6-13;62-5-19
40-6-17;21-9-8
40-6-18;19-91-1
40-6-19;40-13-22
40-6-19;42-12-20
40-6-19;59-5-3
40-6-20;40-19-21
40-6-20;41-10-21
40-6-20;42-12-33
40-6-20;42-18-22
40-6-20;60-1-4
40-6-22;20-4-25
40-6-22;42-11-34
40-6-22;49-1-18
40-6-23;40-5-28
40-6-23;40-20-15
40-6-23;41-7-22
40-6-23;61-2-14
40-6-23;43-11-10
40-6-24;42-16-13
40-6-24;45-6-16
40-6-24;59-4-4
40-6-26;18-38-41
40-6-26;19-147-9
40-6-26;40-10-29
40-6-26;42-12-24
40-6-31;42-10-41
40-6-31;42-12-29
40-6-33;45-1-17
40-6-33;45-14-17
40-6-34;2-16-4
40-6-34;2-16-19
40-7-1;42-6-37
40-7-1;45-2-1
40-7-1;45-14-13
40-7-1;46-4-5
40-7-3;42-6-41
40-7-4;42-6-42
40-7-6;20-9-7
40-7-6;20-15-12
40-7-6;40-10-14
40-7-7;41-11-24
40-7-7;59-1-5
40-7-7;62-5-14
40-7-8;24-29-12
40-7-8;43-14-13
40-7-8;62-3-22
40-7-13;42-13-24
40-7-14;44-14-22
40-7-14;60-4-18
40-7-15;40-24-11
40-7-15;61-2-1
40-7-15;62-4-1
40-7-17;40-12-33
40-7-17;42-6-43
40-7-19;40-3-10
40-7-19;42-13-9
40-7-19;43-15-2
40-7-19;56-3-14
40-7-22;42-6-46
40-7-22;24-14-14
40-7-22;24-27-15
40-7-24;42-6-47
40-7-24;42-6-48
40-7-24;59-1-25
40-7-26;42-6-49
40-7-26;59-1-23
40-7-26;24-8-9
40-7-27;26-13-13
