57-1-1;49-4-1
57-1-1;44-16-1
57-1-1;58-13-23
57-1-1;50-2-25
57-1-2;51-4-17
57-1-2;55-2-3
57-1-2;45-16-5
57-1-2;46-16-19
57-1-4;49-1-16
57-1-4;52-1-2
57-1-5;49-1-15
57-1-5;51-1-4
57-1-6;48-5-6
57-1-7;47-7-13
57-1-7;55-1-16
57-1-7;58-6-10
57-1-8;54-6-13
57-1-9;47-8-8
57-1-9;48-5-13
57-1-9;55-1-8
57-1-10;48-4-19
57-1-10;46-4-15
57-1-10;51-4-9
57-1-11;55-4-11
57-1-12;57-1-20
57-1-13;50-2-30
57-1-13;49-6-20
57-1-13;50-1-7
57-1-14;47-9-7
57-1-14;60-5-2
57-1-16;46-7-22
57-1-16;51-3-22
57-1-16;54-6-2
57-1-19;48-6-11
57-1-20;57-1-12
57-1-21;50-2-2
57-1-22;44-28-23
57-1-22;44-12-5
57-1-23;51-1-7
57-1-23;51-4-12
57-1-24;44-19-29
57-1-24;44-27-2
57-1-24;51-4-10
57-1-24;51-4-14
57-1-24;55-4-10
