41-1-2;39-3-1
41-1-2;40-11-10
41-1-2;42-7-27
41-1-4;40-3-2
41-1-4;42-3-3
41-1-4;44-13-24
41-1-5;20-28-13
41-1-5;39-3-5
41-1-5;44-19-4
41-1-6;12-1-8
41-1-6;3-11-22
41-1-6;40-3-4
41-1-7;43-1-27
41-1-7;44-13-25
41-1-9;40-3-13
41-1-10;23-42-1
41-1-10;40-3-16
41-1-10;42-3-22
41-1-10;43-1-32
41-1-11;19-2-7
41-1-11;40-3-17
41-1-11;61-1-17
41-1-12;42-4-1
41-1-13;40-4-2
41-1-13;40-4-1
41-1-13;40-4-11
41-1-14;40-4-12
41-1-14;42-4-14
41-1-14;42-8-1
41-1-15;27-9-26
41-1-15;48-4-4
41-1-15;49-1-10
41-1-15;40-4-17
41-1-16;40-10-2
41-1-16;40-4-18
41-1-16;42-5-4
41-1-18;40-19-27
41-1-18;42-5-11
41-1-19;40-4-21
41-1-21;40-4-13
41-1-21;42-4-31
41-1-22;40-7-28
41-1-22;40-7-29
41-1-23;42-4-33
41-1-24;40-8-29
41-1-24;59-2-19
41-1-24;66-3-7
41-1-24;42-4-34
41-1-25;42-4-35
41-1-26;41-9-20
41-1-26;41-9-26
41-1-27;42-4-36
41-1-28;40-4-24
41-1-28;42-4-37
41-1-29;42-4-38
41-1-30;46-9-5
41-1-30;40-8-14
41-1-31;19-103-3
41-1-31;40-8-15
41-1-31;42-4-39
41-1-32;40-4-24
41-1-32;42-4-40
41-1-32;40-8-16
41-1-34;23-53-4
41-1-34;41-3-12
41-1-34;42-4-41
41-1-35;42-4-42
41-1-35;40-14-23
41-1-35;41-14-32
41-1-35;58-5-7
41-1-38;23-61-1
41-1-38;42-4-43
41-1-38;43-17-4
41-1-39;40-4-23
41-1-39;42-4-44
41-1-40;40-8-2
41-1-40;42-5-12
41-1-41;58-2-17
41-1-41;40-8-3
41-1-42;42-5-13
41-1-44;3-13-49
41-1-44;3-14-3
41-1-44;3-14-10
41-1-44;5-24-8
41-1-44;40-8-4
41-1-44;42-5-14
41-1-45;41-2-13
41-1-45;42-5-15
41-2-1;40-9-1
41-2-2;19-40-9
41-2-2;23-61-1
41-2-2;49-2-17
