3-1-1;2-40-34
3-1-1;4-12-5
3-1-2;3-22-18
3-1-3;3-12-6
3-1-3;4-15-3
3-1-3;2-12-5
3-1-3;3-22-20
3-1-3;5-15-21
3-1-3;39-1-14
3-1-3;58-9-14
3-1-3;60-1-19
3-1-3;47-9-7
3-1-4;23-56-7
3-1-4;4-15-25
3-1-4;45-3-25
3-1-4;62-2-2
3-1-5;58-10-11
3-1-5;58-9-13
3-1-5;60-1-2
3-1-6;3-7-8
3-1-7;3-6-12
3-1-7;1-22-9
3-1-7;16-13-31
3-1-8;2-29-17
3-1-8;3-9-13
3-1-8;11-18-23
3-1-9;3-8-21
3-1-9;3-9-14
3-1-9;1-8-21
3-1-9;2-29-18
3-1-9;4-15-3
3-1-9;49-5-2
3-1-9;50-4-18
3-1-10;1-4-4
3-1-10;3-22-19
3-1-10;3-22-20
3-1-10;39-1-14
3-1-10;60-1-19
3-1-11;3-9-12
3-1-11;14-29-22
3-1-12;3-9-13
3-1-12;11-18-23
3-1-13;3-9-14
3-1-13;2-29-17
3-1-13;2-29-18
3-1-13;2-29-41
3-1-13;3-1-9
3-1-14;42-2-24
3-1-14;3-5-7
3-1-14;3-12-8
3-1-15;3-5-8
3-1-16;2-27-3
3-1-16;3-4-12
3-1-16;3-6-10
3-1-17;1-15-10
3-2-1;3-6-14
3-2-1;3-9-17
3-2-1;4-15-4
3-2-1;2-29-2
3-2-1;4-7-13
3-2-2;3-6-15
3-2-2;4-5-26
3-2-3;3-7-9
3-2-3;3-10-12
3-2-3;4-18-9
3-2-4;2-29-23
3-2-4;3-8-26
3-2-4;4-6-19
3-2-4;46-5-7
3-2-4;2-29-2
3-2-4;3-7-10
3-2-4;4-6-15
3-2-5;3-6-21
3-2-5;3-7-9
3-2-5;13-23-29
3-2-6;4-28-9
3-2-9;3-2-2
3-2-9;3-5-12
3-2-9;2-29-41
3-2-9;4-28-8
3-2-10;4-18-9
3-2-10;58-13-10
3-2-12;2-23-19
3-2-12;4-15-20
3-2-12;14-31-5
3-2-12;20-3-9
3-2-12;46-15-20
3-2-12;66-14-4
3-2-13;26-43-24
3-2-13;4-18-19
3-2-13;14-13-5
3-2-14;2-23-16
3-2-14;2-34-22
3-2-14;4-28-26
3-2-15;24-17-26
3-2-15;24-41-5
3-2-16;2-29-25
3-2-16;3-5-12
3-3-1;3-22-21
3-3-1;4-6-14
3-3-2;2-29-10
3-3-2;3-8-18
3-3-3;2-29-13
3-3-3;3-7-23
3-3-3;3-7-30
3-3-3;11-8-64
3-3-3;26-44-15
3-3-3;3-1-13
3-3-4;3-3-15
3-3-4;3-7-4
