21-1-1;11-8-1
21-1-1;11-8-22
21-1-1;14-5-2
21-1-1;21-12-10
21-1-1;11-2-12
21-1-1;14-9-30
21-1-2;21-12-8
21-1-2;19-39-5
21-1-2;19-144-4
21-1-2;45-8-20
21-1-3;21-2-11
21-1-3;23-55-2
21-1-3;40-16-26
21-1-3;43-6-27
21-1-3;21-6-12
21-1-4;2-1-6
21-1-4;19-89-47
21-1-4;19-90-10
21-1-4;21-12-7
21-1-4;38-1-5
21-1-4;49-3-21
21-1-4;19-78-69
21-1-4;19-104-5
21-1-4;19-119-90
21-1-5;19-104-19
21-1-5;1-8-22
21-1-5;19-19-6
21-1-6;19-78-26
21-1-6;19-107-25
21-1-6;42-12-55
21-1-6;43-3-8
21-1-6;23-40-22
21-1-7;18-6-15
21-1-7;19-104-25
21-1-7;44-27-4
21-1-7;18-38-10
21-1-7;18-36-27
21-1-7;23-55-10
21-1-7;30-5-8
21-1-8;21-12-12
21-1-8;20-27-20
21-1-8;21-4-8
21-1-8;44-17-21
21-1-9;21-3-15
21-1-9;1-8-22
21-1-9;21-1-4
21-1-10;19-77-5
21-1-10;1-2-7
21-1-11;21-2-16
21-1-11;23-40-6
21-1-11;21-9-5
21-1-12;11-11-31
21-1-12;11-11-42
21-1-12;21-1-1
21-1-13;11-4-30
21-1-13;20-2-2
21-1-13;21-7-25
21-1-13;21-8-16
21-1-13;21-3-10
21-1-13;21-4-4
21-1-14;19-39-6
21-1-14;21-2-18
21-1-14;21-8-9
21-1-14;21-9-3
21-1-14;19-39-5
21-1-14;21-2-11
21-1-14;21-2-26
21-1-14;21-6-9
21-1-14;42-12-15
21-1-15;1-8-21
21-1-15;11-22-43
21-1-15;21-4-1
21-1-15;27-2-44
21-1-15;45-8-20
21-1-16;19-15-2
21-1-16;19-77-6
21-1-16;20-2-10
21-1-16;20-15-28
21-1-16;40-12-35
21-1-16;1-14-18
21-1-16;14-1-12
21-1-16;21-2-9
21-1-16;11-3-28
21-1-16;11-4-29
21-1-16;14-1-10
21-1-16;20-2-6
21-1-16;20-8-10
21-1-17;21-2-12
21-1-17;21-9-3
21-1-17;21-2-3
21-1-17;21-7-25
21-1-17;21-10-1
21-1-17;21-2-11
21-1-17;21-2-26
21-2-1;21-3-17
21-2-1;42-12-19
21-2-1;21-7-4
21-2-1;2-32-6
21-2-1;46-10-7
21-2-2;20-14-13
21-2-2;21-7-6
21-2-2;23-22-13
21-2-3;19-104-15
21-2-3;21-10-19
21-2-3;20-31-4
21-2-3;21-1-17
21-2-3;49-5-18
21-2-3;1-47-9
21-2-3;18-14-1
21-2-3;19-90-10
21-2-4;11-7-8
21-2-4;11-9-17
21-2-4;14-9-15
21-2-4;5-8-12
21-2-4;11-7-1
21-2-4;19-49-11
21-2-4;11-4-25
21-2-4;22-8-11
21-2-5;22-4-6
21-2-5;24-39-4
21-2-6;16-2-14
21-2-6;22-7-4
21-2-6;19-1-3
21-2-6;24-17-8
21-2-7;9-8-13
21-2-7;11-9-22
21-2-7;1-14-14
21-2-7;1-15-3
21-2-7;1-17-12
21-2-7;15-2-58
21-2-7;11-4-23
21-2-8;11-9-14
21-2-8;11-9-28
21-2-8;11-10-10
21-2-8;14-1-15
21-2-8;14-9-13
21-2-8;11-9-19
21-2-8;11-10-15
21-2-8;10-19-35
21-2-8;22-7-6
21-2-8;11-11-3
21-2-8;22-6-8
21-2-9;11-3-13
21-2-9;11-10-23
21-2-9;21-2-3
21-2-10;20-23-5
21-2-10;20-27-20
21-2-10;21-11-9
21-2-10;62-2-16
21-2-10;19-128-2
21-2-10;21-5-18
21-2-10;21-3-22
21-2-10;21-9-9
21-2-11;11-7-1
21-2-11;21-1-14
21-2-11;19-49-10
21-2-11;21-2-16
21-2-11;21-1-3
21-2-11;21-2-17
21-2-11;40-16-26
21-2-11;54-6-7
21-2-12;46-3-19
21-2-12;21-1-17
21-2-12;21-7-25
21-2-13;20-4-7
21-2-13;21-7-12
21-2-13;23-5-20
21-2-14;20-4-25
21-2-14;20-14-8
21-2-14;20-23-26
21-2-14;20-17-24
21-2-14;43-3-19
21-2-14;62-2-11
21-2-14;21-3-19
21-2-14;21-9-2
21-2-14;21-9-11
21-2-15;19-15-2
21-2-15;21-1-16
21-2-15;21-3-17
21-2-15;20-10-23
21-2-15;20-23-9
21-2-15;11-11-43
21-2-15;19-49-10
21-2-15;11-3-12
21-2-15;21-1-18
21-2-15;42-11-31
21-2-16;2-1-8
21-2-16;19-103-16
21-2-16;21-1-11
21-2-16;21-6-8
21-2-16;45-5-12
21-2-16;58-9-27
21-2-17;4-11-15
21-2-17;11-19-4
21-2-17;18-7-6
21-2-17;24-20-18
21-2-17;32-4-3
21-2-17;45-8-20
21-2-17;21-1-14
21-2-17;21-2-21
21-2-17;21-5-16
21-2-18;21-2-4
21-2-18;21-5-18
21-2-18;21-9-9
21-2-18;11-11-43
21-2-18;19-17-14
21-2-18;19-39-6
21-2-18;42-12-20
21-2-19;11-12-8
21-2-19;14-10-13
21-2-19;14-12-9
