44-1-1;42-1-3
44-1-1;42-3-23
44-1-2;49-4-10
44-1-2;54-3-16
44-1-2;60-3-22
44-1-2;40-28-20
44-1-2;42-6-13
44-1-2;43-15-16
44-1-3;40-28-9
44-1-3;43-20-19
44-1-3;46-15-6
44-1-3;42-24-27
44-1-4;42-24-49
44-1-4;43-14-16
44-1-4;44-2-33
44-1-6;23-1-26
44-1-6;27-7-27
44-1-6;33-4-8
44-1-6;42-19-11
44-1-6;42-24-21
44-1-9;43-6-62
44-1-9;42-24-51
44-1-10;60-3-22
44-1-10;40-28-3
44-1-10;42-24-4
44-1-12;42-24-52
44-1-12;2-16-29
44-1-12;43-11-18
44-1-13;44-9-37
44-1-13;40-10-2
44-1-13;41-3-16
44-1-14;51-4-2
44-1-14;52-5-17
44-1-14;42-23-49
44-1-14;40-13-55
44-1-14;43-7-5
44-1-14;48-1-19
44-1-16;43-13-18
44-1-16;41-12-36
44-1-16;19-41-9
44-1-16;19-55-12
44-1-16;42-22-47
44-1-16;43-18-3
44-1-17;42-6-16
44-1-17;43-6-71
44-1-17;40-10-4
44-1-18;40-27-5
44-1-18;38-11-12
44-1-18;40-26-15
44-1-18;61-2-15
44-1-18;19-55-23
44-1-21;43-15-27
44-1-22;40-3-13
44-1-22;44-10-37
44-1-22;42-24-51
44-1-22;40-28-6
44-1-22;41-16-6
44-1-22;44-1-9
44-1-24;9-16-7
44-1-24;13-28-9
44-1-24;24-11-20
44-1-24;44-15-8
44-1-25;43-6-70
44-1-26;20-16-33
44-1-26;40-28-16
44-2-1;3-23-16
44-2-1;5-16-9
44-2-2;44-4-31
44-2-3;41-1-8
44-2-4;43-14-26
44-2-4;44-6-3
44-2-4;60-1-12
44-2-4;44-10-46
44-2-4;46-12-10
44-2-5;2-23-17
44-2-5;44-22-12
44-2-7;41-14-70
44-2-7;44-1-11
44-2-9;12-17-6
44-2-9;27-8-2
44-2-9;40-24-16
44-2-9;41-1-5
44-2-9;60-1-1
44-2-9;44-18-2
44-2-9;44-13-1
44-2-9;60-1-1
44-2-10;44-16-6
44-2-10;44-18-23
44-2-10;44-13-13
44-2-10;44-15-38
44-2-10;2-12-48
44-2-10;23-56-6
44-2-11;56-1-12
44-2-11;14-17-11
44-2-13;9-1-14
44-2-14;40-28-16
44-2-15;44-26-25
44-2-15;52-5-7
44-2-17;23-44-3
44-2-17;26-36-27
44-2-17;38-12-10
44-2-18;4-11-29
44-2-18;29-2-29
44-2-18;44-21-4
44-2-18;46-12-10
44-2-19;29-2-30
44-2-20;40-24-29
44-2-20;29-2-31
44-2-20;41-13-24
44-2-21;29-2-32
44-2-21;45-10-13
44-2-22;40-2-23
44-2-23;42-24-44
44-2-23;43-19-11
44-2-23;44-4-28
44-2-23;60-1-20
44-2-24;19-16-10
44-2-24;44-3-15
44-2-24;45-4-24
44-2-24;46-6-14
44-2-24;51-2-12
44-2-24;58-13-20
44-2-24;19-9-13
44-2-24;43-10-18
44-2-25;19-16-8
44-2-26;19-16-9
44-2-27;19-16-10
44-2-27;44-13-35
44-2-28;19-16-11
44-2-30;10-7-12
44-2-30;19-89-4
44-2-30;19-132-11
44-2-31;19-16-10
44-2-31;44-13-35
44-2-31;44-13-37
44-2-32;42-24-48
44-2-32;44-1-8
44-2-32;44-3-15
44-2-33;45-8-34
44-2-33;50-2-9
44-2-33;60-3-22
44-2-33;43-14-26
44-2-33;44-1-4
44-2-34;43-3-13
44-2-34;19-110-1
44-2-35;1-3-15
44-2-35;42-20-43
44-2-35;46-15-25
44-2-35;58-10-13
44-2-36;40-28-18
44-2-36;43-3-35
44-2-36;44-5-31
44-2-37;10-24-10
44-2-37;19-73-21
44-2-37;42-3-10
44-2-37;44-16-30
44-2-38;42-24-47
44-2-38;44-17-30
44-2-38;44-26-20
44-2-39;29-2-28
44-2-40;5-32-5
44-2-40;19-78-8
44-2-40;48-1-4
44-2-40;50-2-15
44-2-41;44-8-12
44-2-41;44-18-8
44-2-41;23-60-22
44-2-41;44-4-4
44-2-41;44-5-14
44-2-42;50-1-5
44-2-42;44-2-46
44-2-42;44-1-14
44-2-43;44-5-12
44-2-43;44-19-17
44-2-44;44-4-32
44-2-45;40-19-21
44-2-45;23-58-7
44-2-45;44-4-34
44-2-46;42-24-53
44-2-46;21-9-7
44-2-47;45-14-18
44-3-1;44-10-30
44-3-2;43-9-1
44-3-2;44-14-8
44-3-2;44-3-10
44-3-2;43-9-8
44-3-3;42-11-41
44-3-4;44-14-9
44-3-6;47-6-10
44-3-6;40-2-23
44-3-6;44-4-10
44-3-6;44-3-16
44-3-7;40-9-25
44-3-7;42-6-6
44-3-7;40-8-15
44-3-7;43-5-8
44-3-7;44-9-34
44-3-7;44-14-10
44-3-8;23-35-6
44-3-8;43-5-14
44-3-9;44-4-21
44-3-10;43-9-8
44-3-10;44-3-2
44-3-10;41-5-42
44-3-11;43-10-23
44-3-11;44-5-12
44-3-13;2-3-6
44-3-13;40-22-32
44-3-13;43-7-39
44-3-13;50-2-9
44-3-13;23-52-13
44-3-13;23-53-11
44-3-18;19-22-16
44-3-18;19-118-22
44-3-18;23-50-6
44-3-18;23-53-8
44-3-18;27-9-26
44-3-18;42-22-15
44-3-19;44-2-38
44-3-19;26-33-11
44-3-19;49-4-22
44-3-19;60-4-3
44-3-21;19-110-1
44-3-21;40-17-11
44-3-21;23-1-26
44-3-23;5-18-19
44-3-24;42-24-27
44-3-24;44-10-43
44-4-1;42-22-4
44-4-1;44-23-8
44-4-2;44-4-33
44-4-2;44-17-18
44-4-3;42-21-12
44-4-4;54-3-16
44-4-4;44-2-41
44-4-4;44-6-7
44-4-5;41-13-9
44-4-6;42-3-2
44-4-6;43-18-13
44-4-6;40-26-57
44-4-6;42-3-2
44-4-6;43-11-49
44-4-8;44-7-55
44-4-9;44-3-7
44-4-12;40-1-21
44-4-12;44-10-43
44-4-12;50-2-9
44-4-12;43-1-12
44-4-12;43-14-6
44-4-12;54-2-5
44-4-13;40-11-25
44-4-13;46-1-27
44-4-13;43-7-15
44-4-14;44-3-11
44-4-14;42-21-15
44-4-16;43-11-47
44-4-16;44-3-9
44-4-17;44-5-40
44-4-20;44-5-29
44-4-20;61-1-16
44-4-21;42-22-2
44-4-21;44-5-26
44-4-23;44-12-12
44-4-24;19-55-16
44-4-25;10-23-2
44-4-26;19-2-2
44-4-27;42-23-12
44-4-27;44-3-13
44-4-27;58-7-26
44-4-27;19-45-7
44-4-27;44-10-38
44-4-28;23-53-10
44-4-28;42-24-44
44-4-28;44-2-23
44-4-28;60-1-20
44-4-29;23-37-17
44-4-29;23-58-1
44-4-29;44-19-8
44-4-30;44-2-43
44-4-30;44-5-12
44-4-30;44-3-16
44-4-30;44-3-26
44-4-31;44-2-2
44-4-31;44-2-4
44-4-31;52-2-2
44-4-32;43-17-21
44-4-32;50-1-27
44-4-32;44-2-44
44-4-33;44-1-22
44-4-33;44-4-2
44-4-34;5-15-4
44-4-34;44-2-45
44-4-34;62-3-17
44-4-35;44-5-2
44-4-35;44-6-1
44-4-36;44-11-22
44-4-36;44-12-25
44-4-37;20-3-9
44-4-37;42-12-33
44-5-2;44-4-35
44-5-3;42-22-3
44-5-3;19-101-7
44-5-3;19-119-118
44-5-3;49-4-25
44-5-3;51-3-9
44-5-3;66-21-8
44-5-3;4-30-2
44-5-3;21-5-4
44-5-3;44-5-9
44-5-4;5-23-23
44-5-4;9-2-25
44-5-5;60-4-17
44-5-5;44-2-43
44-5-5;44-5-11
44-5-6;43-19-40
44-5-10;44-5-5
44-5-12;44-4-30
44-5-12;44-6-8
44-5-12;44-7-36
44-5-12;44-14-3
44-5-12;44-15-12
44-5-12;45-15-19
44-5-12;47-12-12
44-5-12;43-10-23
44-5-12;44-3-11
44-5-13;43-19-38
44-5-13;44-2-47
44-5-15;40-9-21
44-5-15;40-14-36
44-5-15;41-6-56
44-5-17;20-27-4
44-5-17;40-27-18
44-5-18;42-21-12
44-5-18;44-4-3
44-5-19;19-34-7
44-5-19;44-12-7
44-5-19;58-1-14
44-5-19;44-16-26
44-5-24;44-4-1
44-5-26;40-14-5
44-5-26;42-20-19
44-5-28;44-4-18
44-5-29;9-15-22
44-5-29;27-3-18
44-5-29;43-14-15
44-5-29;44-4-19
44-5-30;44-2-24
44-5-30;44-13-30
44-5-31;44-3-15
44-5-31;40-1-21
44-5-31;58-2-10
44-5-31;44-2-33
44-5-31;50-2-9
44-5-31;44-2-38
44-5-31;23-53-11
44-5-31;42-24-47
44-5-31;44-10-43
44-5-31;44-13-38
44-5-32;42-24-48
44-5-32;44-1-8
44-5-32;44-1-22
44-5-32;43-15-26
44-5-33;44-7-54
44-5-34;44-22-3
44-5-34;44-4-15
44-5-35;44-2-22
44-5-36;44-8-9
44-5-36;44-21-38
44-5-37;42-2-2
44-5-39;23-26-12
44-5-39;45-8-31
44-5-41;40-5-12
44-5-41;44-16-25
44-5-41;45-5-3
44-5-41;47-12-10
44-5-41;50-1-29
