12-1-1;1-19-37
12-1-1;4-24-17
12-1-1;19-60-8
12-1-1;12-3-5
12-1-1;12-8-22
12-1-1;12-3-5
12-1-2;21-9-11
12-1-2;7-3-20
12-1-2;11-17-19
12-1-2;2-20-3
12-1-2;9-15-23
12-1-2;12-1-16
12-1-2;6-13-3
12-1-2;9-5-10
12-1-2;9-28-7
12-1-2;11-14-3
12-1-2;12-8-8
12-1-3;12-1-15
12-1-3;44-8-26
12-1-3;11-17-1
12-1-3;11-18-36
12-1-3;23-8-19
12-1-3;24-2-11
12-1-3;32-2-8
12-1-4;20-11-19
12-1-4;20-14-32
12-1-4;21-8-13
12-1-8;11-19-19
12-1-8;38-13-4
12-1-8;40-3-4
12-1-8;58-11-37
12-1-9;19-105-15
12-1-9;5-33-1
12-1-9;9-2-27
12-1-10;4-11-1
12-1-10;4-16-35
12-1-10;19-106-18
12-1-10;42-9-54
12-1-10;65-1-7
12-1-10;20-13-17
12-1-11;23-26-11
12-1-11;19-140-11
12-1-11;20-22-3
12-1-13;20-27-22
12-1-13;24-5-3
12-1-13;40-17-14
12-1-13;41-1-40
12-1-13;41-10-17
12-1-13;23-60-14
12-1-13;1-2-7
12-1-13;9-26-21
12-1-13;19-72-14
12-1-14;12-1-10
12-1-15;19-27-1
12-1-15;24-1-17
12-1-15;26-2-6
12-1-16;12-1-3
12-1-16;6-13-3
12-1-17;20-13-21
12-1-17;23-44-26
12-1-17;12-3-1
12-1-17;12-9-22
12-1-17;12-8-16
12-1-18;11-22-51
12-1-18;11-14-19
12-1-18;11-22-39
12-2-1;11-17-1
12-2-1;12-2-11
12-2-1;11-19-16
12-2-1;12-4-38
12-2-2;5-6-13
12-2-2;24-4-2
12-2-2;24-12-16
12-2-2;9-17-55
12-2-2;12-4-30
12-2-2;10-15-21
12-2-2;20-18-24
12-2-2;1-28-19
12-2-2;11-12-29
12-2-2;11-13-1
12-2-2;12-2-23
12-2-3;11-18-13
12-2-3;11-20-35
12-2-3;12-4-1
12-2-3;11-19-16
12-2-3;30-3-7
12-2-4;6-6-26
12-2-4;11-16-34
12-2-6;10-19-15
12-2-6;1-32-26
12-2-6;8-1-16
12-2-6;12-2-2
12-2-8;11-19-19
12-2-8;12-2-13
12-2-8;2-14-22
12-2-8;6-3-17
12-2-8;12-2-14
12-2-8;19-114-5
12-2-8;23-11-15
12-2-9;42-24-51
12-2-9;58-7-7
12-2-9;5-21-17
12-2-9;5-34-9
12-2-9;42-1-17
12-2-9;44-1-8
12-2-9;44-8-17
12-2-9;11-19-16
12-2-10;40-7-7
12-2-10;62-5-14
12-2-11;12-6-17
12-2-11;19-68-17
12-2-11;35-3-8
12-2-11;14-21-12
12-2-12;12-5-13
12-2-12;44-7-2
12-2-12;46-4-15
12-2-12;12-13-14
12-2-12;10-1-11
12-2-12;18-1-20
12-2-13;11-19-19
12-2-13;12-1-8
12-2-13;38-13-4
12-2-13;40-3-4
12-2-14;6-3-13
12-2-14;12-2-8
12-2-14;11-18-36
12-2-14;58-10-39
12-2-15;4-11-25
12-2-15;4-27-20
12-2-15;12-2-9
12-2-15;23-11-2
12-2-15;6-4-14
12-2-15;45-12-10
12-2-16;11-18-12
12-2-18;6-6-26
12-2-18;11-16-34
12-2-19;5-34-3
12-2-19;2-15-23
12-2-19;5-28-18
12-2-19;28-9-14
12-2-21;2-15-25
12-2-21;12-4-41
