39-1-3;1-25-34
39-1-3;1-27-41
39-1-3;58-12-16
39-1-3;23-34-10
39-1-3;24-49-20
39-1-3;26-25-13
39-1-3;26-35-3
39-1-3;29-3-19
39-1-3;31-1-10
39-1-3;23-34-13
39-1-4;18-12-14
39-1-4;19-127-1
39-1-4;19-137-7
39-1-4;23-34-5
39-1-4;31-1-18
39-1-6;2-20-12
39-1-6;40-15-4
39-1-6;41-10-19
39-1-6;49-6-2
39-1-6;54-6-1
39-1-6;56-2-9
39-1-6;2-4-22
39-1-6;23-1-2
39-1-6;40-6-9
39-1-6;20-8-13
39-1-6;60-2-17
39-1-7;3-21-6
39-1-9;2-32-11
39-1-9;24-26-19
39-1-9;29-1-13
39-1-9;29-1-14
39-1-9;29-2-17
39-1-11;19-113-3
39-1-11;23-45-6
39-1-11;23-59-19
39-1-11;38-14-16
39-1-11;19-66-15
39-1-11;45-12-1
39-1-11;58-13-15
39-1-11;23-66-20
39-1-11;43-4-23
39-1-11;19-22-27
39-1-11;36-3-9
39-1-11;40-28-19
39-1-11;66-15-4
39-1-14;44-5-3
39-1-14;19-47-2
39-1-14;24-10-10
39-1-14;27-9-4
39-1-14;19-76-12
39-1-14;66-15-4
39-2-5;19-119-165
39-2-5;19-19-9
39-2-5;19-111-10
39-2-5;19-111-9
39-2-6;14-17-9
39-2-6;26-44-24
39-2-6;2-32-26
39-2-6;59-5-20
39-2-7;3-10-11
39-2-7;5-24-8
39-2-7;14-15-3
39-2-7;16-8-8
39-2-7;37-1-13
39-2-10;46-8-6
39-2-10;49-4-6
39-2-10;1-2-7
39-2-10;19-100-3
39-2-10;44-17-25
39-2-10;16-5-8
39-2-10;33-7-2
39-2-10;6-23-16
39-2-11;24-7-10
39-2-11;3-20-26
39-2-11;5-7-3
39-2-11;7-3-6
39-2-11;11-11-1
39-2-11;16-13-23
39-2-12;4-15-31
39-2-12;9-15-22
39-2-12;30-5-22
39-2-15;1-3-15
39-2-15;44-3-25
39-2-15;48-3-16
39-3-1;40-11-10
39-3-1;42-1-76
39-3-1;43-1-6
39-3-1;40-3-3
39-3-1;41-1-3
39-3-1;43-1-23
39-3-1;43-3-28
39-3-1;44-13-24
39-3-1;44-19-4
39-3-1;40-21-12
39-3-1;49-4-5
39-3-2;30-5-18
39-3-2;40-24-13
39-3-2;42-21-36
39-3-2;27-11-35
39-3-2;27-12-10
39-3-2;46-3-13
39-3-2;24-2-22
39-3-2;23-1-25
39-3-3;19-66-10
39-3-3;20-25-4
39-3-3;38-13-9
39-3-3;24-33-18
39-3-3;66-1-6
39-3-3;60-1-7
39-3-3;19-69-31
39-3-3;58-13-15
39-3-3;60-2-5
39-3-4;39-1-11
39-3-4;14-7-1
39-3-4;24-2-2
39-3-6;23-43-10
39-3-6;23-46-4
39-3-6;59-1-17
39-3-10;3-27-30
39-3-10;5-14-28
39-3-10;14-31-11
39-3-10;16-12-44
39-3-10;16-13-10
39-3-10;47-9-8
39-3-15;19-10-3
39-3-15;19-49-18
39-3-15;24-12-1
39-3-15;21-8-11
39-3-16;1-22-12
39-3-16;19-66-16
39-3-16;44-9-31
39-3-16;66-15-4
39-3-16;40-18-19
39-3-16;19-56-8
39-3-16;19-69-28
39-3-16;19-139-16
39-3-16;19-20-7
39-3-16;23-26-8
39-3-17;24-31-33
39-3-17;43-17-9
39-3-17;23-62-3
39-3-17;60-2-9
39-3-17;19-103-13
39-4-1;19-21-9
39-4-1;36-2-2
39-4-1;40-13-42
39-4-1;53-1-8
39-4-1;61-3-7
39-4-1;2-15-7
39-4-1;23-5-24
39-4-1;31-1-18
39-4-1;40-3-12
39-4-1;28-9-16
39-4-1;30-2-9
39-4-6;5-29-20
39-4-6;38-14-11
39-4-6;42-1-17
