28-1-1;61-1-21
28-1-1;45-9-25
28-1-1;23-1-1
28-1-1;33-1-1
28-1-1;12-15-13
28-1-1;14-26-1
28-1-1;12-15-32
28-1-1;12-16-1
28-1-1;12-18-1
28-1-1;12-14-23
28-1-1;12-13-10
28-1-2;23-20-2
28-1-2;24-13-1
28-1-2;5-31-16
28-1-2;19-73-27
28-1-3;23-8-3
28-1-3;28-3-1
28-1-4;28-2-22
28-1-4;12-10-11
28-1-4;12-15-10
28-1-5;19-37-15
28-1-6;28-2-23
28-1-6;23-27-11
28-1-6;60-2-10
28-1-6;12-17-6
28-1-6;12-17-23
28-1-7;12-19-34
28-1-7;28-11-12
28-1-7;12-19-35
28-1-7;19-33-16
28-1-7;23-37-36
28-1-10;1-13-16
28-1-10;1-26-4
28-1-10;45-9-27
28-1-10;58-11-12
28-1-11;15-3-1
28-1-11;23-11-12
28-1-11;24-3-18
28-1-11;24-30-3
28-1-11;26-37-17
28-1-11;33-2-12
28-1-11;45-11-26
28-1-11;24-23-5
28-1-11;26-34-23
28-1-11;28-2-22
28-2-3;24-13-22
28-2-3;26-16-37
28-2-3;26-16-4
28-2-3;23-33-9
28-2-3;26-19-13
28-2-4;24-13-14
28-2-4;26-9-10
28-2-4;45-9-18
28-2-4;23-57-3
28-2-4;43-8-41
28-2-5;23-1-21
28-2-5;24-3-1
28-2-5;26-16-15
28-2-5;26-23-5
28-2-5;28-3-1
28-2-5;15-9-6
28-2-5;24-2-26
28-2-5;27-9-7
28-2-5;28-9-10
28-2-5;23-57-8
28-2-5;26-23-16
28-2-5;28-8-9
28-2-5;24-44-18
28-2-6;18-3-23
28-2-6;25-3-7
28-2-6;18-19-8
28-2-7;23-30-2
28-2-7;28-5-13
28-2-7;24-31-18
28-2-7;28-5-15
28-2-7;42-15-18
28-2-7;26-16-8
28-2-7;26-23-4
28-2-7;5-32-13
28-2-7;16-9-25
28-2-7;42-15-17
28-2-8;5-32-28
28-2-8;23-1-3
28-2-8;24-44-17
28-2-8;26-16-19
28-2-8;2-32-4
28-2-8;7-17-4
28-2-8;23-46-6
28-2-8;28-8-4
28-2-8;28-13-2
28-2-9;23-17-11
28-2-9;26-16-27
28-2-9;26-23-26
28-2-9;36-1-13
28-2-10;24-13-26
28-2-10;26-16-37
28-2-10;26-23-29
28-2-10;19-50-22
28-2-10;28-5-14
28-2-11;23-24-8
28-2-11;24-7-34
28-2-11;30-8-10
28-2-11;11-12-32
28-2-11;30-5-21
28-2-11;23-1-13
28-2-12;19-80-12
28-2-12;23-5-5
28-2-12;24-5-17
28-2-12;24-8-13
28-2-12;23-29-17
28-2-12;24-26-18
28-2-12;33-3-12
28-2-13;24-23-2
28-2-13;30-3-2
28-2-13;38-10-3
28-2-13;7-3-7
28-2-13;11-16-31
28-2-13;12-10-28
28-2-13;24-7-9
28-2-13;24-18-15
28-2-13;28-11-2
28-2-13;26-23-40
28-2-13;24-2-25
28-2-13;23-17-10
28-2-13;24-2-32
28-2-13;26-22-12
28-2-14;26-20-35
28-2-14;23-40-2
28-2-15;5-30-5
28-2-15;23-65-21
28-2-15;24-32-15
28-2-15;26-28-26
28-2-15;30-9-14
28-2-15;6-7-26
28-2-15;23-65-10
28-2-15;24-2-2
28-2-15;26-16-22
28-2-15;2-15-1
28-2-15;28-12-13
28-2-16;23-54-5
28-2-16;24-3-14
28-2-17;2-23-13
28-2-17;6-23-7
28-2-17;38-13-2
28-2-17;24-10-11
28-2-18;23-11-6
28-2-18;26-34-25
28-2-18;19-46-9
28-2-18;23-2-4
28-2-18;26-39-9
28-2-18;38-9-10
28-2-18;3-26-5
28-2-18;24-23-6
28-2-18;26-34-25
28-2-18;33-4-4
28-2-19;24-3-14
28-2-19;19-85-10
28-2-19;24-4-2
28-2-19;33-7-18
28-2-20;23-54-13
28-2-20;24-9-24
28-2-20;24-24-7
28-2-20;24-31-34
28-2-20;26-38-23
28-2-20;58-8-11
28-2-22;19-72-16
28-2-22;28-1-11
28-2-23;24-31-27
28-2-23;38-10-9
28-2-23;45-11-30
28-2-23;45-9-25
28-2-23;60-2-10
28-2-23;28-1-10
28-2-23;38-13-9
28-3-1;24-3-20
28-3-1;28-1-3
28-3-1;5-7-7
28-3-1;7-10-16
28-3-1;12-13-23
28-3-1;19-106-45
28-3-1;7-10-13
28-3-1;16-9-18
28-3-1;24-7-18
28-3-2;1-34-12
28-3-3;5-21-13
28-3-3;5-5-18
28-3-3;45-7-3
28-3-4;12-17-6
28-3-4;12-18-10
28-3-4;27-9-27
28-3-4;7-8-27
28-3-4;7-17-5
28-3-4;9-19-16
28-3-4;26-21-21
28-3-5;24-3-22
28-3-5;24-50-4
28-3-5;24-30-9
28-3-5;26-34-23
28-3-5;26-37-22
28-3-5;30-9-11
28-3-5;42-1-32
28-3-5;66-22-16
28-3-5;19-130-4
28-3-5;24-33-9
28-3-5;5-4-30
28-3-5;33-4-1
28-4-1;23-3-13
28-4-1;24-25-31
28-4-1;33-6-2
28-4-1;23-59-13
28-4-1;24-6-13
28-4-1;33-7-2
28-4-1;24-4-22
28-4-1;45-1-28
28-4-2;19-10-7
28-4-2;19-59-12
28-4-2;19-5-6
28-4-2;23-59-13
28-4-2;28-11-12
28-4-2;11-21-19
28-4-2;24-7-9
28-4-2;38-5-3
28-4-2;24-29-23
28-4-2;26-23-37
28-4-2;25-4-13
28-4-2;28-6-9
28-4-2;40-23-35
28-4-2;44-7-52
28-4-3;23-24-4
28-4-3;24-4-28
28-4-3;29-1-10
28-4-3;30-8-8
28-4-3;24-4-25
28-4-3;24-9-10
28-4-3;24-12-4
28-4-3;36-1-3
28-4-4;30-5-13
28-4-4;5-17-12
28-4-4;24-18-18
28-4-5;24-6-4
28-4-5;24-14-15
28-4-5;23-50-1
28-4-6;23-5-13
28-4-6;24-4-22
28-4-6;24-2-8
28-4-6;42-11-52
28-4-6;40-21-43
28-4-6;12-17-16
28-4-6;18-34-11
28-4-7;15-9-7
28-4-7;45-1-23
28-4-8;9-2-29
28-4-8;23-56-11
28-4-8;33-3-11
28-4-9;23-24-2
28-4-10;3-26-26
28-4-10;33-6-14
28-4-10;37-1-6
28-4-10;28-9-11
28-4-10;14-24-18
28-4-10;19-125-5
28-4-10;26-18-24
28-4-11;20-6-32
28-4-11;20-20-1
28-4-11;20-23-33
28-4-11;23-28-7
28-4-12;23-44-13
28-4-12;24-2-27
28-4-12;35-2-19
28-4-12;24-3-9
28-4-12;26-16-17
28-4-13;11-14-23
28-4-13;23-65-7
28-4-13;24-3-6
28-4-13;26-20-28
28-4-13;12-17-11
28-4-13;26-6-13
28-4-13;23-1-29
28-4-13;23-57-5
28-4-13;24-2-20
28-4-13;26-20-28
28-4-15;26-23-5
28-4-15;12-17-18
28-4-15;24-3-10
28-4-16;19-78-8
28-4-16;19-81-12
28-4-16;23-65-2
28-4-16;38-7-11
28-4-17;28-11-2
28-4-17;28-13-2
28-4-17;40-15-14
28-4-18;23-1-22
28-4-18;28-4-10
28-4-18;19-47-9
28-4-18;33-3-11
28-4-18;33-7-3
28-4-19;24-4-11
28-4-19;23-42-17
28-4-19;24-2-26
28-5-1;28-4-9
28-5-1;39-1-6
28-5-2;23-29-15
28-5-2;14-36-15
28-5-3;23-7-9
28-5-3;30-3-2
28-5-3;28-4-18
28-5-3;26-23-5
28-5-4;19-78-8
28-5-4;28-4-12
28-5-4;30-2-7
28-5-4;38-13-2
28-5-4;9-2-12
28-5-4;24-9-6
28-5-5;20-30-13
28-5-5;23-9-9
28-5-5;28-7-10
28-5-5;20-11-5
28-5-5;12-17-19
28-5-5;26-23-31
28-5-5;30-2-4
28-5-6;20-1-28
28-5-6;23-1-15
28-5-6;24-11-11
28-5-6;26-8-18
28-5-6;33-3-4
28-5-7;23-48-8
28-5-7;24-3-20
28-5-7;39-2-11
28-5-7;38-11-8
28-5-9;23-28-3
28-5-9;28-9-13
28-5-9;38-1-6
28-5-10;5-19-14
28-5-10;5-27-17
28-5-10;18-24-2
28-5-10;20-22-28
28-5-11;5-28-33
28-5-11;11-20-1
28-5-12;23-50-9
28-5-12;23-51-8
28-5-13;24-30-13
28-5-13;12-15-29
28-5-13;12-16-7
28-5-13;28-8-9
28-5-13;28-12-1
28-5-13;28-10-6
28-5-14;19-50-22
28-5-14;25-3-10
28-5-14;23-5-29
28-5-14;30-2-14
28-5-15;3-26-40
28-5-15;14-7-14
28-5-15;24-29-12
28-5-15;28-11-10
28-5-15;5-4-30
28-5-15;9-13-6
28-5-15;5-30-10
28-5-15;19-78-34
28-6-2;12-20-5
28-6-2;23-26-19
28-6-2;26-37-14
28-6-2;46-15-4
28-6-2;66-11-11
28-6-3;23-54-13
28-6-3;24-24-7
28-6-3;10-23-4
28-6-3;39-4-2
28-6-3;23-44-3
28-6-3;29-2-23
28-6-3;18-29-23
28-6-3;19-72-6
28-6-4;23-5-3
28-6-4;28-11-8
28-6-5;14-21-12
28-6-5;23-58-1
28-6-5;24-1-10
28-6-5;26-3-9
28-6-5;24-23-29
28-6-5;36-3-5
28-6-6;33-6-8
28-6-6;33-7-18
28-6-6;40-12-7
28-6-6;20-21-3
28-6-6;23-1-11
28-6-6;33-6-6
28-6-6;40-9-13
28-6-6;9-15-22
28-6-6;62-2-3
28-6-7;12-17-15
28-6-7;23-24-5
28-6-7;28-8-1
28-6-7;58-8-9
28-6-7;23-48-8
28-6-8;28-12-11
28-6-8;11-2-5
28-6-8;33-7-2
28-6-9;20-1-11
28-6-9;26-22-25
28-6-9;11-12-25
28-6-9;26-22-9
28-6-10;24-5-30
28-6-10;24-23-14
28-6-10;12-17-7
28-6-10;24-3-6
28-6-10;26-23-4
28-6-10;26-23-11
28-6-11;5-30-3
28-6-11;24-29-14
28-6-11;30-9-14
28-7-1;5-32-39
28-7-1;23-28-1
28-7-1;33-6-16
28-7-1;26-16-46
28-7-1;30-8-14
28-7-1;33-1-5
28-7-1;24-9-3
28-7-1;33-7-3
28-7-1;28-6-9
28-7-2;5-32-29
28-7-2;23-1-3
28-7-2;23-44-19
28-7-2;24-14-10
28-7-2;30-8-7
28-7-2;19-9-16
28-7-2;20-5-22
28-7-2;19-90-8
28-7-2;20-5-21
28-7-3;11-22-6
28-7-3;24-5-31
28-7-3;45-1-32
28-7-4;24-3-9
28-7-4;39-3-5
