42-11-31;50-2-10
42-11-32;32-3-5
42-11-32;40-12-41
42-11-33;40-5-15
42-11-33;41-4-21
42-11-33;42-8-16
42-11-34;40-6-22
42-11-34;44-26-18
42-11-34;49-1-18
42-11-35;40-6-23
42-11-36;40-28-3
42-11-37;42-7-36
42-11-37;42-14-1
42-11-38;40-15-2
42-11-40;40-23-26
42-11-41;42-12-33
42-11-41;44-3-3
42-11-45;42-10-25
42-11-49;20-1-20
42-11-49;40-11-19
42-11-50;23-26-21
42-11-50;66-18-24
42-11-50;2-20-5
42-11-50;24-51-56
42-11-51;1-4-8
42-11-51;14-24-20
42-11-51;14-24-21
42-11-54;19-37-32
42-11-54;41-12-13
42-11-54;42-20-20
42-12-1;46-5-8
42-12-1;40-16-6
42-12-1;41-8-15
42-12-2;21-12-14
42-12-2;40-10-26
42-12-2;41-4-22
42-12-2;42-8-17
42-12-2;46-4-5
42-12-6;5-22-6
42-12-6;40-10-29
42-12-7;9-14-45
42-12-7;10-14-11
42-12-7;42-21-18
42-12-7;44-27-34
42-12-9;44-3-13
42-12-9;42-9-26
42-12-9;55-2-12
42-12-9;62-2-23
42-12-10;40-12-31
42-12-10;41-3-29
42-12-10;62-5-16
42-12-12;62-2-27
42-12-14;43-18-36
42-12-14;44-7-27
42-12-18;59-4-15
42-12-18;59-4-16
42-12-19;20-27-1
42-12-19;19-49-18
42-12-19;21-11-9
42-12-19;42-16-19
42-12-19;59-4-13
42-12-19;59-5-5
42-12-20;58-9-27
42-12-20;19-39-6
42-12-20;19-52-7
42-12-20;24-17-11
42-12-20;59-4-14
42-12-21;40-6-20
42-12-21;54-6-18
42-12-21;59-2-5
42-12-24;18-38-41
42-12-24;19-147-9
42-12-27;40-6-28
42-12-32;23-41-14
42-12-32;43-10-16
42-12-33;40-19-21
42-12-33;42-18-22
42-12-33;44-2-45
42-12-33;44-4-34
42-12-37;40-24-46
42-12-37;40-25-10
42-12-38;41-13-35
42-12-39;40-24-43
42-12-39;52-5-2
42-12-39;61-3-10
42-12-39;66-16-15
42-12-42;1-24-2
42-12-42;46-4-2
42-12-42;53-2-15
42-12-42;60-4-10
42-12-42;1-41-33
42-12-42;5-1-13
42-12-42;40-24-45
42-12-42;40-25-21
42-12-42;42-19-17
42-12-43;40-24-46
42-12-45;40-24-48
42-12-45;40-24-49
42-12-46;40-24-50
42-12-46;40-24-51
42-12-46;66-21-8
42-12-47;5-25-2
42-12-47;43-9-41
42-12-47;59-1-22
42-12-47;59-4-17
42-12-48;3-5-17
42-12-48;54-1-13
42-12-48;40-25-29
42-12-48;43-15-2
42-12-49;40-10-34
42-12-50;40-20-22
42-12-50;41-10-38
42-12-50;43-12-27
42-12-52;40-10-36
42-12-53;40-10-35
42-12-58;20-25-8
42-12-58;40-5-25
42-12-59;40-18-34
42-12-59;41-12-42
42-13-1;44-5-37
42-13-6;23-5-1
42-13-6;35-3-17
42-13-6;41-11-13
42-13-6;40-21-19
42-13-7;3-19-23
42-13-7;43-15-2
42-13-8;2-32-11
42-13-8;29-2-17
42-13-9;61-3-9
42-13-11;44-16-16
42-13-12;23-61-1
42-13-12;42-4-18
42-13-13;42-4-39
42-13-14;2-20-9
42-13-14;2-23-12
42-13-14;2-35-2
42-13-14;5-5-14
42-13-14;40-12-10
42-13-14;41-3-2
42-13-14;43-5-16
42-13-15;40-23-28
42-13-15;42-12-1
42-13-16;42-19-9
42-13-17;60-3-16
42-13-18;40-13-31
42-13-18;41-4-30
42-13-19;26-17-23
42-13-19;26-31-6
42-13-19;27-4-12
42-13-19;40-13-32
42-13-19;41-4-32
42-13-21;40-13-33
42-13-22;40-9-35
42-13-22;41-6-6
42-13-23;40-7-14
42-13-23;40-19-25
42-13-24;23-55-6
42-13-24;40-7-13
42-13-24;50-3-12
42-13-29;1-28-14
42-13-29;19-107-3
42-13-29;23-49-12
42-13-29;23-59-19
42-13-29;42-14-15
42-13-29;42-22-16
42-13-29;44-2-39
42-13-29;66-5-9
42-13-30;40-19-30
42-13-30;41-10-31
42-13-32;36-3-3
42-13-32;58-2-10
42-13-33;40-16-21
42-13-34;16-9-26
42-13-34;23-1-21
42-13-34;14-24-21
42-13-34;23-40-11
42-14-1;42-7-36
42-14-1;42-11-37
42-14-1;19-37-32
42-14-1;24-20-10
42-14-3;40-12-10
42-14-3;42-6-9
42-14-3;42-13-15
42-14-3;43-7-23
42-14-6;40-22-46
42-14-7;40-23-6
42-14-7;42-11-43
42-14-7;42-20-46
42-14-8;20-25-6
42-14-10;40-23-12
42-14-10;42-18-14
42-14-10;20-15-33
42-14-10;59-4-10
42-14-10;60-5-5
42-14-11;19-18-27
42-14-11;20-29-23
42-14-11;40-23-12
42-14-11;59-4-6
42-14-13;16-8-10
42-14-13;18-31-16
42-14-13;20-3-28
42-14-14;43-5-29
42-14-14;43-11-24
42-14-14;44-24-15
42-14-15;42-13-29
42-14-15;66-19-9
42-14-16;40-22-2
42-14-17;20-9-5
42-14-18;40-22-3
42-14-18;40-6-24
42-14-18;42-8-14
42-14-18;54-6-9
42-14-18;55-4-10
42-14-19;40-22-5
42-14-20;5-24-5
42-14-20;46-7-33
42-14-21;40-22-9
42-14-21;40-28-19
42-14-21;44-13-46
42-14-21;46-1-26
42-14-23;40-22-10
42-14-23;47-5-20
42-14-26;66-12-11
42-14-26;5-33-9
42-14-26;40-10-37
42-14-26;42-18-29
42-14-26;43-12-25
42-14-27;40-16-24
42-14-27;41-8-34
42-14-27;42-9-23
42-14-27;48-6-14
42-14-31;20-20-18
42-14-32;23-33-7
42-14-34;40-5-13
42-14-34;41-9-50
42-14-34;51-4-6
42-14-35;40-13-43
42-14-35;41-4-9
42-14-35;66-2-29
42-15-1;40-9-10
42-15-1;41-2-15
42-15-1;42-5-29
42-15-1;42-19-2
42-15-1;54-1-15
42-15-2;40-9-11
42-15-2;42-5-30
42-15-2;44-11-3
42-15-5;40-18-13
42-15-6;40-18-14
42-15-6;45-12-15
42-15-6;60-2-25
42-15-11;40-21-28
42-15-12;5-21-17
42-15-12;20-13-22
42-15-13;20-29-3
42-15-13;42-15-30
42-15-15;3-11-7
42-15-16;20-23-21
42-15-18;49-4-17
42-15-18;60-4-3
42-15-18;14-7-14
42-15-18;19-32-5
42-15-18;20-28-13
42-15-18;42-18-13
42-15-18;62-1-9
42-15-21;19-51-4
42-15-21;47-7-10
42-15-22;38-3-4
42-15-22;1-41-42
42-15-22;17-8-8
42-15-23;40-22-4
42-15-24;43-5-25
42-15-24;45-6-13
42-15-24;49-2-1
42-15-24;49-2-5
42-15-24;66-3-1
42-15-25;58-12-23
42-15-27;43-10-16
42-15-27;23-25-6
42-15-28;40-20-11
42-15-29;40-20-12
42-15-30;66-7-13
42-15-30;20-29-3
42-15-30;66-7-14
42-15-32;42-15-24
42-16-1;1-15-2
42-16-1;1-24-2
42-16-1;46-4-2
42-16-2;40-18-23
42-16-2;40-25-19
42-16-2;60-4-5
42-16-3;40-24-50
42-16-4;20-19-6
42-16-8;20-19-8
42-16-8;43-12-36
42-16-8;49-5-8
42-16-8;52-5-5
42-16-10;40-25-21
42-16-10;42-19-17
42-16-14;23-53-3
42-16-16;40-11-13
42-16-16;40-11-12
42-16-17;19-102-26
42-16-17;58-1-11
42-16-17;40-5-18
42-16-17;40-5-17
42-16-18;40-5-32
42-16-18;40-19-9
42-16-18;41-10-11
42-16-19;40-13-34
42-16-19;40-23-5
42-16-23;44-5-33
42-16-24;23-51-2
42-16-24;40-3-9
42-16-24;23-65-13
42-16-24;44-7-54
42-16-25;45-11-22
42-16-26;19-36-6
42-16-29;5-18-18
42-16-29;60-1-10
42-16-29;42-24-27
42-16-31;43-5-46
42-17-1;46-11-19
42-17-1;40-26-24
42-17-1;65-1-11
42-17-1;66-2-14
42-17-2;66-18-21
42-17-2;40-18-6
42-17-2;41-9-42
42-17-3;20-17-10
42-17-3;41-8-33
42-17-3;3-19-17
42-17-3;20-19-11
42-17-3;40-18-15
42-17-4;23-55-7
42-17-4;40-6-12
42-17-4;40-18-22
42-17-4;51-3-13
42-17-4;60-4-8
42-17-5;41-9-24
42-17-5;49-2-8
42-17-5;58-12-2
42-17-11;42-9-51
42-17-11;43-4-4
42-17-12;3-13-46
42-17-12;40-8-2
42-17-13;40-9-27
42-17-13;40-20-30
42-17-14;3-13-2
42-17-14;3-13-49
42-17-14;3-14-2
42-17-14;5-24-8
42-17-14;40-8-4
42-17-14;42-5-14
42-17-14;12-5-14
42-17-15;19-50-15
42-17-15;19-103-1
42-17-16;40-8-2
42-17-16;12-17-24
42-17-16;43-4-9
42-17-19;40-9-22
42-17-19;41-5-34
42-17-19;42-7-50
42-17-20;40-24-3
42-17-21;40-24-23
42-17-21;41-13-21
42-17-24;40-24-27
42-17-24;27-7-13
42-17-25;41-8-31
42-17-25;41-9-31
42-17-25;42-9-22
42-17-26;1-6-5
42-17-26;40-24-37
42-17-27;1-7-7
42-17-27;40-24-38
42-17-28;1-19-15
42-17-29;1-19-24
42-17-30;40-24-30
42-17-30;41-13-26
42-17-30;46-1-7
42-17-30;51-3-4
42-17-30;53-1-7
42-17-30;53-2-8
42-17-30;66-1-7
42-17-33;40-10-39
42-17-33;40-16-25
42-17-33;41-8-35
42-17-33;42-9-24
42-17-33;43-12-25
42-17-35;40-24-41
42-17-37;18-39-30
42-17-37;40-24-28
42-18-1;19-55-16
42-18-1;45-12-12
42-18-1;49-6-18
42-18-1;50-4-6
42-18-1;51-4-2
42-18-1;52-5-17
42-18-3;42-11-8
42-18-5;42-11-7
42-18-5;7-16-16
42-18-7;9-24-12
42-18-7;23-40-27
42-18-7;24-20-12
42-18-7;61-3-9
42-18-7;66-6-10
42-18-9;20-30-12
42-18-9;42-10-29
42-18-9;23-65-5
42-18-11;19-135-2
42-18-11;23-1-15
42-18-11;66-3-17
42-18-12;40-23-23
42-18-13;24-31-19
42-18-13;42-23-48
42-18-13;19-51-3
42-18-15;40-19-13
42-18-15;41-10-13
42-18-16;46-14-20
42-18-16;60-2-2
42-18-18;40-19-16
42-18-18;41-10-17
42-18-18;42-10-25
42-18-19;40-19-17
42-18-19;41-10-18
42-18-20;45-13-9
42-18-20;2-20-14
42-18-20;5-5-18
42-18-20;2-20-13
42-18-20;5-5-17
42-18-20;2-20-15
42-18-20;5-5-19
42-18-20;2-20-16
42-18-20;5-5-20
42-18-20;2-20-12
42-18-20;5-5-16
42-18-20;49-6-2
42-18-21;40-19-20
42-18-21;41-10-20
42-18-22;40-6-20
42-18-22;40-19-21
42-18-22;41-10-21
42-18-22;42-12-33
42-18-22;54-6-19
42-18-23;40-19-22
42-18-23;41-10-22
42-18-24;20-11-28
42-18-24;40-19-23
42-18-24;54-6-9
42-18-25;40-19-24
42-18-25;41-10-25
42-18-27;1-18-14
42-18-27;24-32-17
42-18-27;38-8-6
42-18-27;41-14-36
42-18-28;40-19-27
42-18-30;40-19-29
42-18-30;41-10-30
42-18-30;66-2-10
42-18-31;19-16-10
42-18-31;19-22-0-31
42-18-31;19-34-20
42-18-31;19-41-9
42-18-31;19-69-21
42-18-31;23-53-1-12
42-18-31;33-5-1
42-18-31;38-9-9
42-18-31;38-11-12
42-18-31;38-13-7
42-18-31;40-16-21
42-18-31;41-10-32
42-18-32;19-22-7
42-18-32;40-27-2
42-18-32;44-3-13
42-18-32;23-53-5
42-18-32;23-50-6
42-18-33;23-53-5
42-18-33;23-53-7
42-18-33;32-1-17
42-18-33;40-20-19
42-18-33;41-10-34
42-18-33;42-9-22
42-18-34;41-9-32
42-18-34;43-10-6
42-18-35;40-20-29
42-18-35;41-10-46
42-18-37;41-10-47
42-18-38;40-20-30
42-18-38;42-17-13
42-18-39;40-20-31
42-18-39;41-10-48
42-18-40;41-10-49
42-18-42;40-20-34
42-18-42;42-7-50
42-18-42;42-17-19
42-18-43;41-10-52
42-18-43;42-5-26
42-18-43;44-4-21
42-18-43;48-1-24
42-19-1;40-20-29
42-19-3;43-6-24
42-19-3;43-12-21
42-19-7;40-9-11
42-19-7;42-5-30
42-19-7;42-15-2
42-19-8;2-20-16
42-19-8;42-3-14
42-19-8;2-22-1
42-19-8;3-6-5
42-19-8;10-12-6
42-19-9;40-15-24
42-19-9;42-13-16
42-19-9;44-3-25
42-19-10;26-34-16
42-19-10;40-9-13
42-19-10;40-10-6
42-19-10;42-15-4
42-19-10;45-5-8
42-19-10;54-1-15
42-19-11;40-24-33
42-19-11;42-17-20
42-19-11;44-1-6
42-19-11;53-2-2
42-19-12;40-25-14
42-19-12;41-13-34
42-19-12;43-18-36
42-19-13;40-25-15
42-19-14;43-1-11
42-19-14;19-2-2
42-19-14;40-23-37
42-19-15;40-25-19
42-19-16;40-25-20
42-19-17;40-25-21
42-19-17;42-16-10
42-19-17;66-2-26
42-19-18;40-25-22
42-19-19;40-25-23
42-19-21;40-25-24
42-19-22;10-1-16
42-19-22;40-12-37
42-19-22;40-25-26
42-19-23;5-23-20
42-19-23;40-25-27
42-19-24;40-25-28
42-19-29;42-8-1
42-19-29;44-1-12
42-19-29;40-21-1
42-19-29;41-11-1
42-19-32;40-21-6
42-19-32;41-11-4
42-19-32;42-22-13
42-19-34;41-11-6
42-19-35;12-9-13
42-19-35;40-21-7
42-19-35;41-11-7
42-19-35;43-12-14
42-19-36;38-9-9
42-19-36;40-21-8
42-19-36;41-11-8
42-19-37;40-21-9
42-19-38;23-62-11
42-19-38;19-118-26
42-19-38;41-11-9
42-19-38;42-2-14
42-19-39;40-21-15
42-19-39;43-12-19
42-19-41;19-119-136
42-19-41;24-9-1
42-19-41;42-23-28
42-19-41;43-11-35
42-19-42;5-28-52
42-19-42;5-32-29
42-19-42;23-6-10
42-19-42;40-13-14
42-19-42;41-4-12
42-19-42;44-28-26
42-19-42;45-11-8
42-19-43;23-29-3
42-19-43;24-6-6
42-19-43;42-21-20
42-19-43;5-28-57
42-19-43;27-9-26
42-19-44;19-137-9
42-19-44;33-3-12
42-19-44;42-23-28
42-19-44;40-24-2
42-19-44;41-13-2
42-19-44;42-21-6
42-19-44;28-9-7
42-19-44;33-7-4
42-19-44;42-1-68
42-19-44;60-2-12
42-19-45;40-21-12
42-19-45;41-11-15
42-19-46;23-56-7
42-19-47;41-11-18
42-19-47;43-7-19
42-19-47;43-18-20
42-19-48;41-12-37
42-19-48;42-21-38
42-20-1;40-21-23
42-20-2;41-11-28
42-20-2;44-4-7
42-20-2;44-7-27
42-20-4;41-11-30
42-20-6;40-14-5
42-20-6;40-11-9
42-20-6;42-7-29
42-20-6;40-21-26
42-20-6;41-11-32
42-20-9;19-80-8
42-20-9;22-8-11
42-20-9;23-5-1
42-20-9;24-2-21
42-20-9;40-21-33
42-20-9;41-12-1
42-20-10;12-17-13
42-20-10;14-36-15
42-20-10;44-7-52
42-20-10;40-21-34
42-20-10;41-12-2
42-20-10;52-2-15
42-20-10;58-11-36
42-20-12;16-9-29
42-20-13;40-17-5
42-20-13;43-3-16
42-20-14;40-21-38
42-20-14;41-12-7
42-20-15;58-13-12
42-20-15;44-3-15
42-20-15;40-21-40
42-20-16;40-21-41
42-20-16;41-12-9
42-20-17;19-118-22
42-20-17;60-2-7
42-20-17;23-28-16
42-20-17;40-21-42
42-20-17;41-12-10
42-20-18;23-8-15
42-20-18;27-2-35
42-20-18;27-2-44
42-20-18;19-2-9
42-20-18;23-8-14
42-20-18;40-21-44
42-20-19;40-21-45
42-20-19;41-12-12
42-20-20;42-11-54
42-20-20;40-22-15
42-20-20;41-12-13
42-20-21;3-19-15
42-20-21;40-22-16
42-20-21;41-12-14
42-20-22;40-22-17
42-20-23;20-26-24
42-20-23;40-22-18
42-20-23;41-12-15
42-20-24;40-22-20
42-20-24;41-12-16
42-20-25;45-13-7
42-20-25;56-3-1
42-20-25;60-2-13
42-20-25;40-22-21
42-20-25;41-12-17
42-20-25;42-23-2
42-20-26;40-22-22
42-20-27;40-22-23
42-20-27;41-12-18
42-20-27;44-23-8
42-20-28;5-25-5
42-20-28;1-38-8
42-20-28;40-22-24
42-20-28;41-12-19
42-20-29;40-22-25
42-20-31;41-12-21
42-20-32;40-22-27
42-20-33;40-22-28
42-20-33;41-12-23
42-20-34;1-1-28
42-20-34;42-17-27
42-20-35;66-3-4
42-20-35;49-1-21
42-20-35;58-1-2
42-20-35;58-6-5
42-20-35;61-3-13
42-20-35;43-5-29
42-20-35;44-24-15
42-20-36;66-21-4
42-20-36;40-22-30
42-20-36;41-12-25
42-20-36;43-5-29
42-20-37;2-3-2
42-20-37;2-3-6
42-20-37;2-6-3
42-20-38;40-22-32
42-20-43;19-110-1
42-20-43;44-2-34
42-20-45;40-23-1
42-20-45;41-12-38
42-20-46;40-23-6
42-20-46;41-12-39
42-20-47;23-10-2
42-20-47;55-3-6
42-20-47;41-12-40
42-21-1;41-12-41
42-21-2;41-12-42
42-21-4;40-22-37
42-21-4;41-12-44
42-21-5;40-24-1
42-21-5;41-13-1
42-21-7;40-24-3
42-21-7;41-13-4
42-21-10;66-6-4
42-21-10;40-24-7
42-21-10;41-13-8
42-21-11;44-11-28
42-21-11;66-6-8
42-21-11;66-6-12
42-21-18;9-14-45
42-21-18;40-10-30
42-21-18;42-12-7
42-21-21;40-24-16
42-21-21;41-13-14
42-21-22;5-32-35
42-21-22;5-32-43
42-21-22;24-5-29
42-21-22;28-9-7
42-21-23;40-24-19
42-21-23;41-13-17
42-21-23;42-19-44
42-21-23;42-23-28
42-21-24;5-28-64
42-21-24;19-79-1
42-21-24;23-63-18
42-21-24;27-9-27
42-21-24;38-12-3
42-21-25;66-6-12
42-21-25;23-57-20
42-21-25;66-17-15
42-21-25;40-24-29
42-21-25;41-13-24
42-21-26;36-1-17
42-21-26;29-2-10
42-21-26;29-2-30
42-21-26;23-34-4
42-21-26;61-3-10
42-21-27;27-7-13
42-21-27;40-24-30
42-21-27;41-13-26
42-21-27;66-1-7
42-21-29;40-24-32
42-21-29;41-13-28
42-21-33;40-5-18
42-21-33;40-24-35
42-21-33;41-13-31
42-21-33;66-3-14
42-21-35;52-5-3
42-21-35;52-5-2
42-21-35;61-3-10
42-21-36;40-25-13
42-21-36;41-13-33
42-21-36;45-12-12
42-21-36;49-6-18
42-21-36;60-4-7
42-21-37;42-19-47
42-21-37;42-8-1
42-21-38;41-12-37
42-21-38;42-19-48
42-22-1;2-12-3
42-22-1;3-23-5
42-22-1;43-13-1
42-22-1;46-5-7
42-22-2;42-9-22
42-22-2;40-21-46
42-22-2;40-26-4
42-22-2;41-14-2
42-22-2;42-20-19
42-22-3;40-26-14
42-22-3;41-14-10
42-22-3;43-6-70
42-22-3;43-13-2
42-22-3;43-13-27
42-22-3;44-1-17
42-22-4;43-13-18
42-22-5;38-11-12
42-22-5;40-26-15
42-22-5;54-6-10
42-22-5;65-1-11
42-22-6;40-26-16
42-22-6;41-14-11
42-22-7;2-12-14
42-22-7;2-12-18
42-22-7;3-23-6
42-22-7;5-16-2
42-22-7;40-26-17
42-22-7;41-14-12
42-22-8;2-12-8
42-22-10;9-10-3
42-22-13;40-26-19
42-22-13;41-14-16
42-22-13;42-19-32
42-22-14;40-26-20
42-22-14;41-14-17
42-22-17;46-10-16
42-22-17;46-11-25
42-22-19;2-12-8
42-22-19;2-12-20
42-22-19;5-16-3
42-22-19;46-10-17
42-22-19;46-11-23
42-22-19;43-6-51
42-22-19;46-10-16
42-22-20;41-14-23
42-22-20;46-10-16
42-22-20;24-31-31
42-22-20;24-32-40
42-22-20;47-3-6
42-22-20;58-7-22
42-22-20;58-8-8
42-22-20;2-24-8
42-22-20;38-9-11
42-22-20;40-26-28
42-22-20;46-11-25
42-22-20;58-9-18
42-22-21;19-41-9
42-22-21;40-26-21
42-22-21;43-13-21
42-22-22;23-53-1-12
42-22-22;27-9-26
42-22-22;44-4-28
42-22-22;60-1-11
42-22-22;40-26-24
42-22-23;40-26-22
42-22-23;41-14-19
42-22-23;43-13-22
42-22-24;41-9-34
42-22-24;42-9-46
42-22-25;40-20-25
42-22-25;41-10-42
42-22-31;47-2-11
42-22-31;60-5-8
42-22-32;43-17-15
42-22-32;58-7-25
42-22-32;62-2-1
42-22-32;23-35-3
42-22-33;40-26-33
42-22-33;41-14-29
42-22-33;43-13-37
42-22-34;40-26-34
42-22-34;41-14-30
42-22-34;42-22-61
42-22-34;43-13-38
42-22-35;40-10-9
42-22-35;41-6-8
42-22-35;42-9-3
42-22-39;40-26-30
42-22-39;41-14-26
42-22-39;43-18-1
42-22-42;40-26-39
42-22-42;41-14-39
42-22-42;40-6-10
42-22-42;41-14-36
42-22-42;43-5-30
42-22-42;43-6-38
42-22-43;11-19-5
42-22-43;23-49-8
42-22-43;27-10-18
42-22-43;40-4-11
42-22-44;43-12-27
42-22-44;58-5-7
42-22-44;23-53-7
42-22-44;23-53-10
42-22-44;42-12-50
42-22-47;40-26-47
42-22-47;41-14-43
42-22-47;43-18-2
42-22-47;10-20-9
42-22-48;40-26-48
42-22-48;41-14-45
42-22-49;42-22-36
42-22-50;40-26-51
42-22-50;41-14-47
42-22-50;43-18-10
42-22-54;23-53-7
42-22-54;44-8-32
42-22-54;40-26-57
42-22-54;40-26-58
42-22-54;41-14-54
42-22-54;43-18-15
42-22-55;43-18-18
42-22-56;40-26-69
42-22-56;41-14-67
42-22-57;20-29-25
42-22-57;40-26-70
42-22-57;41-14-68
42-22-58;40-26-71
42-22-58;41-14-69
42-22-58;43-18-25
42-22-59;40-26-73
42-22-59;41-14-70
42-22-59;43-18-26
42-22-60;40-26-74
42-22-60;41-14-71
42-22-60;43-18-27
42-22-61;40-26-75
42-22-61;41-14-72
42-22-62;23-66-2
42-22-62;26-7-16
42-22-62;46-10-12
42-22-62;47-7-10
42-22-63;19-22-7
42-22-63;23-50-6
42-22-63;23-53-5
42-22-63;40-26-67
42-22-63;41-14-65
42-22-64;40-26-68
42-22-65;19-44-16
42-22-65;23-51-7
42-22-66;19-2-2
42-22-66;44-4-26
42-22-66;40-27-1
42-22-66;41-15-1
42-22-67;40-26-63
42-22-67;41-14-61
42-22-67;43-10-24
42-22-69;27-7-13
42-22-69;66-1-7
42-22-69;19-110-1
42-22-69;40-26-64
42-22-69;41-14-62
42-22-69;44-2-33
42-22-69;44-7-55
42-22-69;45-8-34
42-22-69;51-3-1
42-22-69;58-1-3
42-22-71;5-17-6
42-22-71;40-26-65
42-22-71;41-14-63
42-23-1;40-27-2
42-23-1;41-15-1
42-23-1;43-18-28
42-23-2;11-21-10
42-23-2;19-35-11
42-23-2;43-12-19
42-23-2;44-24-5
42-23-2;20-25-18
42-23-2;41-12-17
42-23-2;43-1-49
42-23-2;43-18-36
42-23-3;40-27-11
42-23-3;54-6-13
42-23-4;43-18-38
42-23-4;58-7-26
42-23-4;60-2-22
42-23-7;42-3-1
42-23-8;42-9-9
42-23-8;40-14-1
42-23-8;41-6-14
42-23-9;19-39-1
42-23-9;23-53-7
42-23-10;44-25-7
42-23-11;23-53-3
42-23-11;42-9-22
42-23-11;19-22-7
42-23-12;44-4-27
42-23-15;44-23-29
42-23-16;40-27-26
42-23-16;43-19-1
42-23-18;23-49-7
42-23-18;40-27-20
42-23-18;41-15-11
42-23-18;43-18-40
42-23-20;40-27-22
42-23-20;41-15-12
42-23-20;43-19-12
42-23-21;41-15-13
42-23-21;43-19-6
42-23-22;40-27-23
42-23-22;41-15-14
42-23-23;2-23-2
42-23-23;43-19-15
42-23-24;41-15-15
42-23-24;43-19-16
42-23-25;20-17-15
42-23-25;40-27-26
42-23-26;41-15-21
42-23-26;43-19-17
42-23-29;40-24-19
42-23-29;42-21-23
42-23-30;23-2-19
42-23-30;28-10-8
42-23-30;66-6-16
42-23-31;20-11-31
42-23-31;24-25-29
42-23-31;26-20-47
42-23-31;60-4-17
42-23-32;23-53-12
42-23-32;40-27-38
42-23-33;40-27-33
42-23-33;43-19-18
42-23-34;44-7-60
42-23-34;19-22-18
42-23-34;23-53-12
42-23-34;40-27-35
42-23-34;41-15-24
42-23-35;38-12-10
42-23-35;19-22-8
42-23-35;40-27-42
42-23-35;41-15-31
42-23-36;19-22-7
42-23-38;40-27-37
42-23-38;41-15-26
42-23-38;43-19-19
42-23-39;40-26-68
42-23-39;40-27-44
42-23-39;41-15-32
42-23-40;24-5-3
42-23-41;60-1-19
42-23-42;42-1-32
42-23-43;43-5-29
42-23-43;44-24-15
42-23-43;23-11-6
42-23-43;23-35-1
42-23-43;23-65-17
42-23-43;66-21-1
42-23-44;30-8-9
42-23-44;40-27-45
42-23-44;41-15-33
42-23-45;2-26-31
42-23-45;2-36-35
42-23-45;58-10-20
42-23-46;19-31-5
42-23-46;44-7-59
42-23-46;40-27-50
42-23-47;40-27-54
42-23-49;19-38-11
42-23-49;19-88-8
42-23-49;40-27-55
42-23-49;41-15-40
42-23-49;42-8-2
42-23-50;40-27-57
42-23-50;41-15-43
42-23-50;43-19-38
42-23-51;1-37-21
42-23-51;41-15-43
42-23-51;42-2-25
42-23-52;40-27-58
42-23-53;5-21-23
42-23-53;23-53-9
42-23-53;40-27-59
42-23-53;41-15-46
42-23-54;2-12-6
42-23-54;40-27-62
42-23-54;41-15-42
42-23-54;43-19-42
42-23-54;2-20-10
42-23-54;5-5-14
42-23-55;43-5-28
42-23-55;40-27-61
42-23-55;41-15-47
42-23-56;40-26-7
42-23-56;2-16-29
42-23-56;2-20-8
42-23-56;2-31-15
42-23-56;5-5-12
42-24-1;40-28-1
42-24-1;41-16-1
42-24-1;43-20-1
42-24-2;41-16-4
42-24-3;41-16-5
42-24-4;7-13-6
42-24-4;40-28-5
42-24-4;44-1-10
42-24-6;40-28-6
42-24-6;41-16-6
42-24-8;43-2-22
42-24-9;40-28-8
42-24-10;42-8-3
42-24-10;42-8-2
42-24-11;1-45-26
42-24-14;42-9-22
42-24-15;40-18-20
42-24-16;43-20-14
42-24-16;43-21-4
42-24-19;40-2-23
42-24-19;40-21-11
42-24-19;5-18-18
42-24-19;42-7-16
42-24-19;43-3-2
42-24-19;43-6-14
42-24-19;44-2-22
42-24-20;42-23-1
42-24-20;44-3-13
42-24-20;44-13-27
42-24-21;44-1-6
42-24-22;40-28-8
42-24-22;42-24-10
42-24-24;42-24-12
42-24-24;43-20-3
42-24-25;19-22-0-31
42-24-25;23-53-1-12
42-24-25;43-20-27
42-24-26;44-17-3
42-24-26;46-15-3
42-24-26;43-20-9
42-24-26;50-2-9
42-24-26;58-2-9
42-24-26;60-1-11
42-24-27;1-3-15
42-24-27;1-22-18
42-24-27;1-49-10
42-24-27;4-21-9
42-24-27;5-18-15
42-24-27;23-7-14
42-24-27;23-9-6
42-24-27;24-23-5
42-24-27;26-34-23
42-24-27;27-9-24
42-24-27;33-5-2
42-24-27;39-3-1
42-24-27;43-1-45
42-24-27;44-10-43
42-24-27;44-26-22
42-24-30;40-14-19
42-24-30;40-15-36
42-24-30;41-6-41
42-24-31;43-20-19
42-24-34;46-15-5
42-24-35;42-9-16
42-24-37;40-14-26
42-24-39;62-1-1
42-24-39;46-15-50
42-24-41;1-45-26
42-24-42;43-21-13
42-24-43;44-10-41
42-24-45;43-12-16
42-24-46;23-53-5
42-24-46;28-6-2
42-24-46;32-1-17
42-24-46;41-9-31
42-24-47;44-5-31
42-24-47;44-13-38
42-24-47;1-22-18
42-24-47;46-15-12
42-24-47;48-3-14
42-24-47;54-3-16
42-24-47;44-4-2
42-24-47;44-5-28
42-24-50;5-33-1
42-24-51;44-1-9
42-24-52;43-14-28
42-24-52;43-16-22
42-24-52;44-1-10
42-24-52;44-1-12
42-24-53;44-2-46
