35-1-2;19-13-1
35-1-2;66-6-10
35-1-2;19-22-1
35-1-2;19-74-10
35-1-2;21-5-8
35-1-3;21-4-1
35-1-3;45-9-22
35-1-3;61-2-8
35-1-3;61-3-9
35-1-4;18-12-6
35-1-4;19-12-8
35-1-4;21-8-11
35-1-4;40-23-23
35-1-4;18-33-27
35-1-4;20-29-2
35-1-4;23-1-21
35-1-4;40-26-59
35-1-4;44-7-52
35-1-6;24-22-7
35-1-6;24-46-2
35-1-6;5-28-49
35-1-6;24-5-15
35-1-6;24-6-22
35-1-6;26-23-23
35-1-7;24-39-5
35-1-7;24-52-9
35-1-7;27-5-19
35-1-8;24-5-6
35-1-8;24-4-13
35-1-8;25-4-19
35-1-8;26-17-3
35-1-9;5-28-51
35-1-9;24-25-9
35-1-9;23-27-8
35-1-9;26-17-10
35-1-10;12-24-12
35-1-10;14-36-17
35-1-10;24-32-24
35-1-10;24-52-7
35-1-11;23-47-6
35-1-11;24-51-24
35-1-11;38-1-15
35-1-11;27-5-4
35-1-12;19-90-2
35-1-12;19-93-2
35-1-12;66-1-8
35-1-12;54-1-17
35-1-12;66-15-3
35-1-13;19-5-4
35-1-13;23-59-2
35-1-13;60-1-15
35-1-13;24-12-1
35-1-13;19-35-22
35-1-13;19-37-14
35-1-13;19-50-21
35-1-14;20-6-7
35-1-14;23-63-19
35-1-15;21-9-12
35-1-15;19-10-9
35-1-15;33-7-2
35-1-15;24-50-11
35-1-16;5-8-17
35-1-16;19-37-1
35-1-17;14-36-17
35-1-17;34-3-7
35-2-1;33-7-7
35-2-1;23-21-8
35-2-1;23-62-6
35-2-1;19-85-8
35-2-1;47-13-3
35-2-1;58-1-1
35-2-1;18-23-5
35-2-2;2-17-14
35-2-2;5-27-8
35-2-2;5-31-11
35-2-2;16-8-8
35-2-3;27-8-19
35-2-3;27-10-14
35-2-3;44-17-26
35-2-3;33-7-7
35-2-3;59-5-7
35-2-4;27-5-20
35-2-4;42-18-14
35-2-4;43-3-36
35-2-4;45-1-17
35-2-4;48-3-11
35-2-4;58-10-38
35-2-5;20-20-1
35-2-5;12-14-10
35-2-5;20-21-24
35-2-5;20-11-2
35-2-5;20-16-18
35-2-5;20-27-20
35-2-5;21-5-10
35-2-5;23-14-17
35-2-6;23-14-4
35-2-6;33-2-4
35-2-7;20-29-1
35-2-7;24-51-11
35-2-8;23-13-19
35-2-8;23-33-1
35-2-8;24-27-7
35-2-8;38-2-9
35-2-8;14-36-17
35-2-8;19-137-8
35-2-8;66-6-10
35-2-9;11-21-2
35-2-9;24-22-13
35-2-9;19-49-11
35-2-9;20-18-11
35-2-9;31-1-4
35-2-10;23-14-20
35-2-10;4-16-38
35-2-10;11-2-23
35-2-10;20-8-36
35-2-10;26-18-20
35-2-11;1-4-10
35-2-11;59-5-4
35-2-12;24-22-13
35-2-12;26-24-9
35-2-12;34-3-1
35-2-12;66-17-6
35-2-13;20-21-30
35-2-13;23-50-11
35-2-13;24-51-58
35-2-15;10-11-13
35-2-15;10-13-28
35-2-15;66-17-2
35-2-15;66-18-3
35-2-15;1-9-22
35-2-15;26-22-10
35-2-16;50-3-19
35-2-16;19-75-8
35-2-16;23-51-22
35-2-16;24-51-57
35-2-16;66-18-6
35-2-16;26-28-10
35-2-16;26-32-19
35-2-16;24-25-28
35-2-17;38-11-1
35-2-17;19-137-8
35-2-17;20-28-17
35-2-17;66-18-24
35-2-17;24-50-28
35-2-17;24-51-24
35-2-18;23-37-38
35-2-18;23-42-17
35-2-18;24-2-28
35-2-18;46-8-4
35-2-18;32-2-8
35-2-18;38-10-2
35-2-18;45-1-21
35-2-18;19-115-8
35-2-18;23-44-19
35-2-18;23-45-20
35-2-18;24-10-5
35-2-18;46-12-2
35-2-19;19-97-7
35-2-19;23-37-19
35-2-19;27-3-29
35-2-19;23-40-19
35-2-19;23-46-6
35-2-19;44-17-29
35-2-19;44-19-24
35-2-19;19-135-17
35-2-19;24-10-14
35-2-19;24-51-17
35-2-20;19-11-4
35-2-20;19-115-3
35-2-20;23-6-1
35-2-20;58-8-2
35-2-20;19-76-8
35-2-20;36-1-7
35-2-20;38-2-13
35-3-2;19-145-11
35-3-2;23-53-1
35-3-2;19-64-9
35-3-3;5-33-2
35-3-3;7-5-4
35-3-3;19-68-7
35-3-4;2-13-21
35-3-4;19-104-2
35-3-4;23-60-20
35-3-4;66-22-5
35-3-4;19-68-34
35-3-4;19-150-1
35-3-5;2-9-15
35-3-5;4-14-12
35-3-5;4-16-46
35-3-5;4-25-9
35-3-5;5-28-22
35-3-5;5-32-24
35-3-6;19-60-2
35-3-6;23-13-13
35-3-6;37-2-21
35-3-6;58-12-26
35-3-6;2-14-25
35-3-6;2-23-27
35-3-7;1-25-2
35-3-7;19-83-9
35-3-7;2-15-14
35-3-7;4-22-4
35-3-8;23-50-2
35-3-8;34-1-4
35-3-8;19-114-3
35-3-8;5-33-26
35-3-8;19-18-10
35-3-8;23-19-1
35-3-8;19-68-17
35-3-8;19-104-3
35-3-9;19-7-12
35-3-9;25-2-4
35-3-9;42-1-73
35-3-9;19-105-41
35-3-10;2-19-18
35-3-10;19-114-4
35-3-10;19-77-16
35-3-10;19-93-3
35-3-10;19-98-7
35-3-11;6-10-12
35-3-11;19-19-6
35-3-11;19-77-17
35-3-11;19-77-18
35-3-11;19-144-6
35-3-11;5-32-41
35-3-11;26-21-10
35-3-12;33-4-12
35-3-13;19-28-8
35-3-13;19-68-7
35-3-13;6-11-12
35-3-13;19-68-21
35-3-13;19-110-6
35-3-13;19-18-15
35-3-13;26-13-14
35-3-14;12-18-21
35-3-14;19-83-2
35-3-14;19-10-8
35-3-14;19-64-4
35-3-15;66-17-15
35-3-16;19-119-120
35-3-16;24-23-9
35-3-16;27-8-27
35-3-16;19-42-5
35-3-16;23-26-20
35-3-16;25-3-26
35-3-16;23-10-12
35-3-16;23-13-17
35-3-16;31-1-1
35-3-17;24-8-13
35-3-17;28-2-12
35-3-17;18-24-11
35-3-17;29-1-10
35-3-17;30-4-9
35-3-17;37-2-16
35-3-18;9-2-1
35-3-18;23-61-10
35-3-18;45-5-2
35-3-18;45-5-11
35-3-18;2-15-2
35-3-18;19-18-2
35-3-18;23-12-2
35-3-18;42-2-30
35-3-19;19-27-1
35-3-19;49-3-16
35-3-19;50-4-13
35-3-19;51-1-11
35-3-19;10-22-34
35-3-19;19-18-33
35-3-19;5-32-13
35-3-19;23-58-14
